bsnpr_id,season,franchise_id,jersey_number,height_cm,position_raw,name_raw,source_id,source_url,retrieved_at,confidence
2755,2016,vaqueros_bayamon,8,177,PG,Andres Torres,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Vaqueros-de-Bayamon/1677,20160918155639,single-source
2755,2017,leones_ponce,3,177,PG,Torres Andres,latinbasket,http://basketball.latinbasket.com/team/Puerto-Rico/Leones-de-Ponce/1954?Year=2016-2017,20170703122929,single-source
2755,2018,leones_ponce,2,177,PG,Andres Torres,latinbasket,https://basketball.latinbasket.com/team/Puerto-Rico/Leones-de-Ponce/1954,20181012123736,single-source
2764,2013,cangrejeros_santurce,,191,PG,Young Ian,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Cangrejeros_de_Santurce/2635?Year=2013,20140110084836,single-source
2769,2013,capitanes_arecibo,12,200,G/F,Graham Joey,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Capitanes_de_Arecibo/2187?Year=2013,20150110124328,single-source
2777,2013,atleticos_san_german,,183,PG,Fontan Jio,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Atleticos-de-San-German/1957?Year=2013,20160331154330,single-source
2778,2017,leones_ponce,24,188,SG,Liz Victor,latinbasket,http://basketball.latinbasket.com/team/Puerto-Rico/Leones-de-Ponce/1954?Year=2016-2017,20170703122929,single-source
2778,2018,leones_ponce,24,193,SG,Victor Liz,latinbasket,https://basketball.latinbasket.com/team/Puerto-Rico/Leones-de-Ponce/1954,20181012123736,single-source
2778,2019,leones_ponce,24,193,SG,Victor Liz,latinbasket,https://basketball.latinbasket.com/team/Puerto-Rico/Leones-de-Ponce/1954,20190721092056,single-source
2779,2013,atleticos_san_german,,185,PG,Early Jeff,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Atleticos-de-San-German/1957?Year=2013,20160331154330,single-source
2779,2015,cangrejeros_santurce,,190,G,Jeff Early,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Cangrejeros_de_Santurce/2635,20150516202755,single-source
2779,2016,cangrejeros_santurce,22,190,G,Jeff Early,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Cangrejeros_de_Santurce/2635,20160918132100,single-source
2780,2015,mets_guaynabo,,210,C,Jorge Bryan Diaz,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Mets_de_Guaynabo/9280?,20150517050747,single-source
2780,2016,piratas_quebradillas,10,210,C,Jorge Bryan Diaz,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Piratas-de-Quebradillas/20147,20160712151212,single-source
2780,2018,piratas_quebradillas,12,210,C,Jorge Bryan Diaz,latinbasket,https://basketball.latinbasket.com/team/Puerto-Rico/Piratas-de-Quebradillas/20147,20181012123815,single-source
2780,2019,piratas_quebradillas,21,210,C,Jorge Bryan Diaz,latinbasket,https://basketball.latinbasket.com/team/Puerto-Rico/Piratas-de-Quebradillas/20147,20190721090530,single-source
2781,2016,piratas_quebradillas,12,188,G,Kevin Lisch,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Piratas-de-Quebradillas/20147,20160712151212,single-source
2783,2013,caciques_humacao,,200,F,Horne Jamelle,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Caciques_de_Humacao/1901?Year=2013,20140504034205,single-source
2790,2013,atleticos_san_german,,206,F,Garcia Charles,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Atleticos-de-San-German/1957?Year=2013,20160331154330,single-source
2790,2015,vaqueros_bayamon,45,208,F,Garcia Charles,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Vaqueros-de-Bayamon/1677?Year=2015,20160517223025,single-source
2793,2015,brujos_guayama,,193,G,Juan Coronado,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Brujos_de_Guayama/2634,20150421134809,single-source
2794,2015,brujos_guayama,,208,F,Josh Harrellson,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Brujos_de_Guayama/2634,20150421134809,single-source
2795,2013,leones_ponce,,188,G,Fortuna Elpidio,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Leones_de_Ponce/1954?Year=2013,20140122015914,single-source
2811,2013,cangrejeros_santurce,,172,PG,Addison Matt,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Cangrejeros_de_Santurce/2635?Year=2013,20140110084836,single-source
2813,2016,vaqueros_bayamon,,201,,Tyler Polo,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Vaqueros-de-Bayamon/1677,20160918155639,single-source
2813,2017,atleticos_san_german,18,201,F,Tyler Polo,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Atleticos-de-San-German/1957?Page=1,20170803204823,single-source
2813,2018,piratas_quebradillas,18,201,F,Tyler Polo,latinbasket,https://basketball.latinbasket.com/team/Puerto-Rico/Piratas-de-Quebradillas/20147,20181012123815,single-source
2815,2016,indios_mayaguez,12,188,G,Gabriel Belardo,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Indios-de-Mayaguez/10936,20161220062544,single-source
2815,2016,santeros_aguada,12,188,G,Belardo Gabriel,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Santeros-de-Aguada/1976?Year=2016,20160517211325,single-source
2815,2017,leones_ponce,2,188,G,Belardo Gabriel,latinbasket,http://basketball.latinbasket.com/team/Puerto-Rico/Leones-de-Ponce/1954?Year=2016-2017,20170703122929,single-source
2818,2017,atleticos_san_german,11,190,G,Isaac Sosa Carrion,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Atleticos-de-San-German/1957?Page=1,20170803204823,single-source
2818,2018,atleticos_san_german,22,190,G,Isaac Sosa Carrion,latinbasket,http://basketball.latinbasket.com/team/Puerto-Rico/Atleticos-de-San-German/1957?Page=1,20180521021055,single-source
2822,2014,capitanes_arecibo,,213,C,Garret Siler,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Capitanes_de_Arecibo/2187,20141015195216,single-source
2823,2016,santeros_aguada,,185,G,De Jesus Jezreel,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Santeros-de-Aguada/1976?Year=2016,20160517211325,single-source
2824,2015,maratonistas_coamo,,202,F/C,Justin Keenan,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Maratonistas_de_Coamo/1976,20150516113803,single-source
2825,2015,cangrejeros_santurce,,203,C/F,Leon Williams,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Cangrejeros_de_Santurce/2635,20150516202755,single-source
2826,2015,atleticos_san_german,15,183,PG,Cintron Cortes Raymond,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Atleticos-de-San-German/1957?Year=2015,20160330150110,single-source
2826,2016,atleticos_san_german,15,183,PG,Cintron Cortes Raymond,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Atleticos-de-San-German/1957?Year=2016,20160330140340,single-source
2826,2017,caciques_humacao,14,183,PG,Raymond Cintron Cortes,latinbasket,http://basketball.latinbasket.com/team/Puerto-Rico/Gallitos-de-Isabela/1901,20171104075738,single-source
2826,2019,capitanes_arecibo,25,183,PG,Raymond Cintron Cortes,latinbasket,https://basketball.latinbasket.com/team/Puerto-Rico/Capitanes-de-Arecibo/2187,20190325112059,single-source
2828,2013,capitanes_arecibo,7,198,F/G,Graham Stephen,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Capitanes_de_Arecibo/2187?Year=2013,20150110124328,single-source
2831,2013,vaqueros_bayamon,,201,F,David Imes,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Vaqueros_de_Bayamon/1677,20131122110707,single-source
2835,2013,caciques_humacao,,208,F/C,Scott Seth,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Caciques_de_Humacao/1901?Year=2013,20140504034205,single-source
2836,2018,vaqueros_bayamon,22,198,F,Benito Santiago,latinbasket,https://basketball.latinbasket.com/team/Puerto-Rico/Vaqueros-de-Bayamon/1677,20181012124041,single-source
2836,2019,vaqueros_bayamon,22,198,F,Benito Santiago,latinbasket,https://basketball.latinbasket.com/team/Puerto-Rico/Vaqueros-de-Bayamon/1677,20190701050249,single-source
2838,2017,leones_ponce,30,196,F,Emory Carlos,latinbasket,http://basketball.latinbasket.com/team/Puerto-Rico/Leones-de-Ponce/1954?Year=2016-2017,20170703122929,single-source
2838,2018,santeros_aguada,30,196,F,Carlos Emory,latinbasket,https://basketball.latinbasket.com/team/Puerto-Rico/Santeros-de-Aguada/1976,20181012124014,single-source
2838,2020,mets_guaynabo,30,196,F,Carlos Emory,latinbasket,https://basketball.latinbasket.com/team/Puerto-Rico/Mets-de-Guaynabo/9280,20200716011902,single-source
2849,2014,capitanes_arecibo,,201,F,Renaldo Balkman,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Capitanes_de_Arecibo/2187,20141015195216,single-source
2849,2016,capitanes_arecibo,13,203,F,Renaldo Balkman,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Capitanes-de-Arecibo/2187,20160709120133,single-source
2849,2017,capitanes_arecibo,32,203,F,Balkman Renaldo,latinbasket,http://basketball.latinbasket.com/team/Puerto-Rico/Capitanes-de-Arecibo/2187?Year=2016-2017,20170703152251,single-source
2850,2016,indios_mayaguez,40,203,F,Kevin Young,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Indios-de-Mayaguez/10936,20161220062544,single-source
2850,2018,cariduros_fajardo,,203,F,Kevin Young,latinbasket,https://basketball.latinbasket.com/team/Puerto-Rico/Cariduros-de-Fajardo/10934,20181012124202,single-source
2857,2015,mets_guaynabo,,209,C,Angel Garcia,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Mets_de_Guaynabo/9280?,20150517050747,single-source
2857,2016,piratas_quebradillas,33,209,C,Angel Garcia,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Piratas-de-Quebradillas/20147,20160712151212,single-source
2858,2013,leones_ponce,,203,F,Gierbolini Joel,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Leones_de_Ponce/1954?Year=2013,20140122015914,single-source
2858,2015,atleticos_san_german,55,203,F,Gierbolini Joel,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Atleticos-de-San-German/1957?Year=2015,20160330150110,single-source
2858,2016,cangrejeros_santurce,55,203,F,Joel Gierbolini,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Cangrejeros_de_Santurce/2635,20160918132100,single-source
2858,2017,piratas_quebradillas,6,203,F,Joel Gierbolini,latinbasket,http://basketball.latinbasket.com/team/Puerto-Rico/Piratas_de_Quebradillas/20147?Page=1,20171105001102,single-source
2859,2014,leones_ponce,,190,G,Michael Rosario,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Leones_de_Ponce/1954,20141015195236,single-source
2859,2016,cangrejeros_santurce,3,190,SG,Michael Rosario,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Cangrejeros_de_Santurce/2635,20160918132100,single-source
2859,2018,piratas_quebradillas,5,190,SG,Michael Rosario,latinbasket,https://basketball.latinbasket.com/team/Puerto-Rico/Piratas-de-Quebradillas/20147,20181012123815,single-source
2859,2019,piratas_quebradillas,5,190,SG,Michael Rosario,latinbasket,https://basketball.latinbasket.com/team/Puerto-Rico/Piratas-de-Quebradillas/20147,20190721090530,single-source
2860,2018,santeros_aguada,12,206,C/F,Yancy Gates,latinbasket,https://basketball.latinbasket.com/team/Puerto-Rico/Santeros-de-Aguada/1976,20181012124014,single-source
2866,2018,leones_ponce,55,201,F/C,Adrian Uter,latinbasket,https://basketball.latinbasket.com/team/Puerto-Rico/Leones-de-Ponce/1954,20181012123736,single-source
2866,2019,leones_ponce,55,201,F/C,Adrian Uter,latinbasket,https://basketball.latinbasket.com/team/Puerto-Rico/Leones-de-Ponce/1954,20190721092056,single-source
2867,2016,santeros_aguada,4,201,G/F,Byars Derrick,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Santeros-de-Aguada/1976?Year=2016,20160517211325,single-source
2873,2016,brujos_guayama,8,198,G/F,Brandon Thomas,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Brujos-de-Guayama/2634?,20160813195450,single-source
2877,2019,santeros_aguada,50,206,C/F,Joseph Jones,latinbasket,https://basketball.latinbasket.com/team/Puerto-Rico/Santeros-de-Aguada/1976,20190721090536,single-source
2881,2015,piratas_quebradillas,,203,F,Tyler Wilkerson,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Piratas_de_Quebradillas/20147,20150416045639,single-source
2883,2017,leones_ponce,22,207,C/F,Morales Darius,latinbasket,http://basketball.latinbasket.com/team/Puerto-Rico/Leones-de-Ponce/1954?Year=2016-2017,20170703122929,single-source
2884,2015,atenienses_manati,,193,G,Dominique Jones,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Atenienses_de_Manati/1963,20150513020841,single-source
2888,2015,indios_mayaguez,,191,G,Tyshawn Taylor,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Indios_de_Mayaguez/10936,20150516181941,single-source
2890,2017,cariduros_fajardo,25,190,G,Steven Miro Bonefont,latinbasket,http://basketball.latinbasket.com/team/Puerto-Rico/Cariduros_de_Fajardo/10934?Page=1,20171104130224,single-source
2894,2014,cangrejeros_santurce,,205,F,Nikko Acosta,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Cangrejeros_de_Santurce/2635,20141016232747,single-source
2894,2016,cangrejeros_santurce,23,205,F,Nikko Acosta,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Cangrejeros_de_Santurce/2635,20160918132100,single-source
2895,2016,cangrejeros_santurce,,193,,Angel Ayala,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Cangrejeros_de_Santurce/2635,20160918132100,single-source
2898,2019,santeros_aguada,10,195,F/G,John Holland,latinbasket,https://basketball.latinbasket.com/team/Puerto-Rico/Santeros-de-Aguada/1976,20190721090536,single-source
2901,2015,cangrejeros_santurce,,198,F,Jeffrey Burgos,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Cangrejeros_de_Santurce/2635,20150516202755,single-source
2901,2018,cariduros_fajardo,2,198,F,Jeffrey Burgos,latinbasket,https://basketball.latinbasket.com/team/Puerto-Rico/Cariduros-de-Fajardo/10934,20181012124202,single-source
2901,2019,cariduros_fajardo,24,198,F,Jeffrey Burgos,latinbasket,https://basketball.latinbasket.com/team/Puerto-Rico/Cariduros-de-Fajardo/10934,20190721093627,single-source
2903,2014,atleticos_san_german,,183,PG,Kenneth Ortiz,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Atleticos_de_San_German/1957,20141027173403,single-source
2903,2015,atleticos_san_german,1,183,PG,Ortiz Kenneth,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Atleticos-de-San-German/1957?Year=2015,20160330150110,single-source
2905,2019,piratas_quebradillas,0,183,G,Tu Holloway,latinbasket,https://basketball.latinbasket.com/team/Puerto-Rico/Piratas-de-Quebradillas/20147,20190721090530,single-source
2910,2019,atleticos_san_german,4,198,F,Eugene Phelps,latinbasket,https://basketball.latinbasket.com/team/Puerto-Rico/Atleticos-de-San-German/1957,20190721090532,single-source
2913,2014,capitanes_arecibo,,211,C,Orin O'Bryant,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Capitanes_de_Arecibo/2187,20141015195216,single-source
2913,2015,piratas_quebradillas,,211,C,Orin O'Bryant,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Piratas_de_Quebradillas/20147,20150416045639,single-source
2913,2016,vaqueros_bayamon,,211,,Orin O'Bryant,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Vaqueros-de-Bayamon/1677,20160918155639,single-source
2913,2017,vaqueros_bayamon,0,211,C,Orin O'Bryant,latinbasket,http://basketball.latinbasket.com/team/Puerto-Rico/Vaqueros_de_Bayamon/1677?Page=1,20171104223840,single-source
2914,2016,piratas_quebradillas,,188,,Robert Vega,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Piratas-de-Quebradillas/20147,20160712151212,single-source
12922,2015,vaqueros_bayamon,55,198,F/G,Williams Terrence,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Vaqueros-de-Bayamon/1677?Year=2015,20160517223025,single-source
12923,2014,capitanes_arecibo,,188,PG,Leandro Garcia Morales,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Capitanes_de_Arecibo/2187,20141015195216,single-source
12927,2015,caciques_humacao,,203,PF,Devon Collier,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Caciques_de_Humacao/1901?,20150516202507,single-source
12928,2014,indios_mayaguez,,201,G/F,Damien Wilkins,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Indios_de_Mayaguez/10936,20140918102201,single-source
12928,2015,indios_mayaguez,,198,G,Damien Wilkins,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Indios_de_Mayaguez/10936,20150516181941,single-source
12928,2017,brujos_guayama,21,198,G,Damien Wilkins,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Brujos-de-Guayama/2634?Page=1,20170711054328,single-source
12932,2014,capitanes_arecibo,,188,G,Michael Alvarado,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Capitanes_de_Arecibo/2187,20141015195216,single-source
12939,2016,atleticos_san_german,35,213,C,Lopez Matt,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Atleticos-de-San-German/1957?Year=2016,20160330140340,single-source
12939,2017,santeros_aguada,35,213,C,Matt Lopez,latinbasket,http://basketball.latinbasket.com/team/Puerto-Rico/Santeros_de_Aguada/1976?Page=1,20171115063608,single-source
12939,2018,santeros_aguada,35,213,C,Matt Lopez,latinbasket,https://basketball.latinbasket.com/team/Puerto-Rico/Santeros-de-Aguada/1976,20181012124014,single-source
12940,2015,piratas_quebradillas,,195,G,Eniel Polynice,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Piratas_de_Quebradillas/20147,20150416045639,single-source
12942,2016,piratas_quebradillas,,188,,Jared Ruiz,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Piratas-de-Quebradillas/20147,20160712151212,single-source
12942,2019,indios_mayaguez,24,188,G,Jared Ruiz,latinbasket,https://basketball.latinbasket.com/team/Puerto-Rico/Indios-de-Mayaguez/10936,20190721092113,single-source
12948,2015,vaqueros_bayamon,,193,SF,Tucker Dar,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Vaqueros-de-Bayamon/1677?Year=2015,20160517223025,single-source
12950,2015,vaqueros_bayamon,0,185,G,Vinales Kyle,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Vaqueros-de-Bayamon/1677?Year=2015,20160517223025,single-source
12950,2016,brujos_guayama,0,185,G,Kyle Vinales,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Brujos-de-Guayama/2634?,20160813195450,single-source
12950,2017,brujos_guayama,0,185,G,Kyle Vinales,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Brujos-de-Guayama/2634?Page=1,20170711054328,single-source
12950,2019,brujos_guayama,0,185,G,Kyle Vinales,latinbasket,https://basketball.latinbasket.com/team/Puerto-Rico/Brujos-de-Guayama/2634,20190721093624,single-source
12951,2016,brujos_guayama,,190,,Julio Torres,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Brujos-de-Guayama/2634?,20160813195450,single-source
12951,2017,brujos_guayama,25,190,G,Julio Torres,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Brujos-de-Guayama/2634?Page=1,20170711054328,single-source
12951,2019,brujos_guayama,,190,,Julio Torres,latinbasket,https://basketball.latinbasket.com/team/Puerto-Rico/Brujos-de-Guayama/2634,20190721093624,single-source
12952,2016,cangrejeros_santurce,,188,,Douglas Mills,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Cangrejeros_de_Santurce/2635,20160918132100,single-source
12953,2016,vaqueros_bayamon,13,191,G,Jorge Sanabria,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Vaqueros-de-Bayamon/1677,20160918155639,single-source
12953,2017,vaqueros_bayamon,13,191,G,Jorge Sanabria,latinbasket,http://basketball.latinbasket.com/team/Puerto-Rico/Vaqueros_de_Bayamon/1677?Page=1,20171104223840,single-source
12954,2016,indios_mayaguez,9,190,G/F,Enrique Trenche,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Indios-de-Mayaguez/10936,20161220062544,single-source
12955,2015,brujos_guayama,,196,F,Rob Jones,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Brujos_de_Guayama/2634,20150421134809,single-source
12957,2016,atleticos_san_german,24,180,G,de Jesus Felix,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Atleticos-de-San-German/1957?Year=2016,20160330140340,single-source
12957,2017,caciques_humacao,4,180,G,Felix de Jesus,latinbasket,http://basketball.latinbasket.com/team/Puerto-Rico/Gallitos-de-Isabela/1901,20171104075738,single-source
12961,2015,mets_guaynabo,,190,G,Rasham Suarez,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Mets_de_Guaynabo/9280?,20150517050747,single-source
12961,2016,caciques_humacao,0,190,G,Rasham Suarez,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Caciques-de-Humacao/1901?,20160813193526,single-source
12961,2017,indios_mayaguez,15,190,G,Rasham Suarez,latinbasket,http://basketball.latinbasket.com/team/Puerto-Rico/Indios_de_Mayaguez/10936?Page=1,20171104080231,single-source
12961,2018,atleticos_san_german,0,190,G,Rasham Suarez,latinbasket,http://basketball.latinbasket.com/team/Puerto-Rico/Atleticos-de-San-German/1957?Page=1,20180521021055,single-source
12962,2016,piratas_quebradillas,20,178,G,Ernesto Rodriguez,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Piratas-de-Quebradillas/20147,20160712151212,single-source
12962,2017,piratas_quebradillas,27,178,G,Ernesto Rodriguez,latinbasket,http://basketball.latinbasket.com/team/Puerto-Rico/Piratas_de_Quebradillas/20147?Page=1,20171105001102,single-source
12962,2018,piratas_quebradillas,27,178,G,Ernesto Rodriguez,latinbasket,https://basketball.latinbasket.com/team/Puerto-Rico/Piratas-de-Quebradillas/20147,20181012123815,single-source
12964,2015,mets_guaynabo,,203,F,Will Daniels,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Mets_de_Guaynabo/9280?,20150517050747,single-source
12964,2019,leones_ponce,32,202,F,Will Daniels,latinbasket,https://basketball.latinbasket.com/team/Puerto-Rico/Leones-de-Ponce/1954,20190721092056,single-source
12969,2017,atleticos_san_german,55,198,F,Onzie Branch,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Atleticos-de-San-German/1957?Page=1,20170803204823,single-source
12969,2018,atleticos_san_german,8,198,F,Onzie Branch,latinbasket,http://basketball.latinbasket.com/team/Puerto-Rico/Atleticos-de-San-German/1957?Page=1,20180521021055,single-source
12969,2019,atleticos_san_german,15,198,F,Onzie Branch,latinbasket,https://basketball.latinbasket.com/team/Puerto-Rico/Atleticos-de-San-German/1957,20190721090532,single-source
12972,2015,maratonistas_coamo,,183,G,Maurice Carter,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Maratonistas_de_Coamo/1976,20150516113803,single-source
12972,2016,atleticos_san_german,13,183,G,Carter Maurice,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Atleticos-de-San-German/1957?Year=2016,20160330140340,single-source
12975,2015,mets_guaynabo,,198,G/F,Mickael Pietrus,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Mets_de_Guaynabo/9280?,20150517050747,single-source
12976,2015,atleticos_san_german,9,203,F,Mitchell Tony,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Atleticos-de-San-German/1957?Year=2015,20160330150110,single-source
12978,2015,caciques_humacao,,205,C/F,Noel Felix,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Caciques_de_Humacao/1901?,20150516202507,single-source
12979,2015,caciques_humacao,,206,F,Dan Jennings,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Caciques_de_Humacao/1901?,20150516202507,single-source
12981,2017,caciques_humacao,8,188,G,Wil Martinez,latinbasket,http://basketball.latinbasket.com/team/Puerto-Rico/Gallitos-de-Isabela/1901,20171104075738,single-source
12983,2016,brujos_guayama,23,195,F/G,Carlos Santiago,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Brujos-de-Guayama/2634?,20160813195450,single-source
12984,2015,piratas_quebradillas,,196,G,Ron Howard,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Piratas_de_Quebradillas/20147,20150416045639,single-source
12987,2016,atenienses_manati,7,193,G,Dallas Logan,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Atenienses-de-Manati/1963,20160811092940,single-source
12988,2016,piratas_quebradillas,32,200,F,Jordan Glynn,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Piratas-de-Quebradillas/20147,20160712151212,single-source
12988,2019,indios_mayaguez,23,200,F,Jordan Glynn,latinbasket,https://basketball.latinbasket.com/team/Puerto-Rico/Indios-de-Mayaguez/10936,20190721092113,single-source
12989,2015,cangrejeros_santurce,,198,F,Brian Conklin,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Cangrejeros_de_Santurce/2635,20150516202755,single-source
12990,2015,caciques_humacao,,201,G/F,Ollie Bailey,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Caciques_de_Humacao/1901?,20150516202507,single-source
12992,2016,atleticos_san_german,26,203,G/F,Ocasio Jonathan,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Atleticos-de-San-German/1957?Year=2016,20160330140340,single-source
12992,2019,atleticos_san_german,9,203,G/F,Jonathan Ocasio,latinbasket,https://basketball.latinbasket.com/team/Puerto-Rico/Atleticos-de-San-German/1957,20190721090532,single-source
12998,2015,maratonistas_coamo,,178,PG,Alex Abreu,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Maratonistas_de_Coamo/1976,20150516113803,single-source
12998,2016,santeros_aguada,11,180,PG,Abreu Alex,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Santeros-de-Aguada/1976?Year=2016,20160517211325,single-source
13000,2018,piratas_quebradillas,,203,F,Reyshawn Terry,latinbasket,https://basketball.latinbasket.com/team/Puerto-Rico/Piratas-de-Quebradillas/20147,20181012123815,single-source
13002,2015,caciques_humacao,,208,C,Dane Johnson,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Caciques_de_Humacao/1901?,20150516202507,single-source
13003,2015,piratas_quebradillas,,206,F,Malcolm Thomas,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Piratas_de_Quebradillas/20147,20150416045639,single-source
13005,2015,atenienses_manati,,185,PG,Maalik Wayns,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Atenienses_de_Manati/1963,20150513020841,single-source
13009,2015,brujos_guayama,,206,F,Devin Ebanks,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Brujos_de_Guayama/2634,20150421134809,single-source
13011,2015,atenienses_manati,,190,G,Joseph Soto,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Atenienses_de_Manati/1963,20150513020841,single-source
